"BathingwaterStationId";"Name";"Latitude";"Longitude";"Location";"Responsible";"Type";"WaterType";"WaterArea";"WaterAreaNumber";"Started";"Closed";"BlueFlag";"ProfileUrl";"Main"
"9f7ba668-9079-4dc1-8935-b45bffaf031f";"Bramsnæs Strand, Nagels Rende";"55,68995896032029";"11,837528169365816";"";"Lejre kommune";"Badevandsstation";"Marin";"Isefjord indre";"DK_Coast165";"06.01.1993 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/pusaujfn.pdf";""
"88cc15db-a7eb-46a0-aca8-ebc422b8dfa9";"Kyndeløse Sydmark, Strandvejen";"55,70796064286787";"11,840425740884397";"";"Lejre kommune";"Badevandsstation";"Marin";"Isefjord indre";"DK_Coast165";"06.01.1993 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/3qr3agyo.pdf";""
"c9f5824c-8ce5-44af-b03a-f6f0e63dca1c";"Lyndby Havn";"55,66754671540756";"11,938015416802745";"";"Lejre kommune";"Badevandsstation";"Marin";"North-east Atlantic Ocean";"Mangler";"06.01.1993 00.00.00";"31.12.2010 00.00.00";"False";"";""
"16d0208e-921e-4983-8a13-fd85e63fde86";"100 m nord for udløb fra Sæby Ra.";"55,7016946375819";"11,968437514031162";"";"Lejre kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.1993 00.00.00";"";"False";"";""
"ea8cf3cd-426b-423d-8500-faa07c6fc1a6";"Svanevig";"54,840937411841296";"11,477442399077356";"";"Lolland kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.01.1984 00.00.00";"25.03.2024 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/hbrz0fhk.pdf";""
"dde7d155-aabb-4ba1-9f2c-f4957082cf80";"Kragenæs Nordstrand";"54,91670109588336";"11,358176776520423";"";"Lolland kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.01.2018 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ms4exjwd.pdf";""
"b4dc22cf-f5c1-4b05-9335-eb2568586796";"Hummingen strand";"54,71229385682945";"11,216295706127262";"";"Lolland kommune";"Badevandsstation";"Marin";"Femerbælt";"DK_Coast42";"01.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/30vdmok0.pdf";""
"a5109253-8244-4423-8787-ea1ed0425204";"Bredfjed";"54,68136333329489";"11,302977501884026";"";"Lolland kommune";"Badevandsstation";"Marin";"Femerbælt";"DK_Coast42";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/zikqv14t.pdf";""
"4f39d182-a399-4e8a-b171-f000fdd426b0";"Bandholm badeanstalt";"54,83925664262015";"11,491917990337724";"";"Lolland kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/dssg14e4.pdf";""
"c5a2ddc7-d8b5-4720-afbc-f022ee1cdce3";"Strand 1";"54,666633725267445";"11,316332115306343";"Adgang via sti ved vestlig ende af Sandholmvej ";"Lolland kommune";"Badevandsstation";"Marin";"Femerbælt";"DK_Coast208";"25.03.2021 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ftdpw4vi.pdf";""
"6e4e4cdb-9fac-49e1-93b4-e5033fb6893c";"Kragenæs";"54,913396141629086";"11,359871486991464";"";"Lolland kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/i1yz4oij.pdf";""
"38beb57d-c7ec-43c2-9b9f-dd7a08e98acb";"Kramnitze";"54,70352510462755";"11,257432943794019";"";"Lolland kommune";"Badevandsstation";"Marin";"Femerbælt";"DK_Coast42";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/0ns2ozr0.pdf";""
"89cdb25b-911b-4601-8347-d4e041fa20d7";"Fejø, Sletteren";"54,94383005882966";"11,465966834779879";"";"Lolland kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/lfpgsgx0.pdf";""
"5e4c63cb-a9ae-4bbe-8f22-ba4f4947c410";"Frederiksdal";"54,90854725843674";"11,023274722650699";"";"Lolland kommune";"Badevandsstation";"Marin";"Langelandsbælt, øst";"DK_Coast41";"01.01.1983 00.00.00";"25.03.2024 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/p1efynag.pdf";""
"42885663-ed3b-4f15-8e5f-9fcac7357b81";"Femø havn";"54,97353094325541";"11,513794577502319";"";"Lolland kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.01.1987 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/caedb1v0.pdf";""
"b71645c4-10e2-4ad4-b37c-9fa5ecb6f60a";"Askø, vest for Aksø havn";"54,886860575586404";"11,478077927502484";"";"Lolland kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/vbovelsw.pdf";""
"d5d68eed-4431-4372-b8c6-a624de3506ac";"Brunddragerne";"54,61326672422249";"11,447818562516105";"";"Lolland kommune";"Badevandsstation";"Marin";"Rødsand";"DK_Coast43";"01.01.1983 00.00.00";"25.03.2024 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/sslerl4p.pdf";""
"97d4c601-8f5f-4e74-8ec6-05b86c8fa714";"Holeby Østersøbad";"54,63378436165133";"11,405056826674329";"";"Lolland kommune";"Badevandsstation";"Marin";"Rødsand";"DK_Coast43";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/dlspfh53.pdf";""
"61192f14-d6c6-4ce0-b4b8-0ef14843cef6";"Femø, Sletteren";"54,952612239165255";"11,541040406047937";"";"Lolland kommune";"Badevandsstation";"Marin";"Smålandsfarvandet Åben del";"DK_Coast33";"01.01.1983 00.00.00";"25.03.2024 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/v1fknppi.pdf";""
"32b1051e-044c-4dd5-8195-08b91cb72f12";"Onsevig";"54,94769645431838";"11,107115058994792";"";"Lolland kommune";"Badevandsstation";"Marin";"Langelandsbælt, øst";"DK_Coast41";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ovruqyrv.pdf";""
"460e1d7f-1551-4ea5-8593-15eb1f8828f4";"Maglehøj Strand";"54,73660195598109";"11,119194401447682";"";"Lolland kommune";"Badevandsstation";"Marin";"Femerbælt";"DK_Coast42";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/qgpllunc.pdf";""
"f0c4169a-1e9d-4e05-895d-12736264aee0";"Hestehovedet";"54,83324651689287";"11,088254072127276";"";"Lolland kommune";"Badevandsstation";"Marin";"Nakskov Fjord";"DK_Coast39";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/gcj1osi2.pdf";""
"dd2670fa-4e98-4abd-aabf-33bfde7dd171";"Maribo søcamp";"54,76998022570498";"11,496426109617794";"";"Lolland kommune";"Badevandsstation";"Ferskvand";"Maribo Søndersø";"DK_Lake677";"01.01.2003 00.00.00";"31.12.2014 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/pcrsw40x.pdf";""
"8ff145e5-2134-42cc-ab11-419c274f7d69";"Albuen";"54,79256126535976";"10,97570945872327";"";"Lolland kommune";"Badevandsstation";"Marin";"Langelandsbælt, øst";"DK_Coast41";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/byp4auvp.pdf";""
"64aa1c87-ba48-46e4-9872-241a68f2c08a";"Tårs";"54,87860260555615";"11,021898499723557";"";"Lolland kommune";"Badevandsstation";"Marin";"Nakskov Fjord";"DK_Coast39";"01.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/exqyhecn.pdf";""
"387eabc3-18e9-40c8-8322-444e92c2d556";"Rødbyhavn ved søpavillon";"54,65601748917456";"11,34213418031543";"";"Lolland kommune";"Badevandsstation";"Marin";"Femerbælt";"DK_Coast42";"01.01.1983 00.00.00";"25.03.2021 00.00.00";"True";"https://b0301proddatasto.blob.core.windows.net/files/xux2w0dy.pdf";""
"96c1f20b-8fb5-40ba-a08d-6d81ea8266ce";"Næsby Strand";"54,74499867403018";"11,066540371513788";"";"Lolland kommune";"Badevandsstation";"Marin";"Femerbælt";"DK_Coast42";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ibj0csnq.pdf";""
"5543cfd5-1996-44ad-ad6d-688954eea656";"Maribo søbadeanstalt";"54,76466132356187";"11,510215031513866";"";"Lolland kommune";"Badevandsstation";"Ferskvand";"Maribo Søndersø";"DK_Lake677";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ygr3d3ii.pdf";""
"8670f5cd-eefb-413f-a3d5-689ca503326d";"Fejø, Sydstranden";"54,933895717176696";"11,37808882575121";"";"Lolland kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/cujq3io2.pdf";""
"4d720442-be46-4b05-a0e0-82908463c1c6";"Bandholm Strand";"54,83809703092062";"11,4870961333376";"";"Lolland kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.06.2017 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ecd1u1xc.pdf";""
"d6366ac1-382a-486a-a177-852f4647d416";"Lalandia";"54,662692727291216";"11,330221186984623";"";"Lolland kommune";"Badevandsstation";"Marin";"Femerbælt";"DK_Coast42";"01.01.1992 00.00.00";"25.03.2021 00.00.00";"True";"https://b0301proddatasto.blob.core.windows.net/files/ruhqraal.pdf";""
"38676e79-3cc2-4073-b335-86ee819e50ba";"Nybølle";"54,95769935731358";"11,24379901324329";"";"Lolland kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ja5aowme.pdf";""
"47e8de51-f98e-4be2-830d-8745a1ae9261";"Gedser syd, 100 m. fra molen";"54,571307399950136";"11,931845100436146";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Rødsand";"DK_Coast43";"01.01.1985 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/1ol1xqrp.pdf";""
"56c5a54d-eed2-41bc-b4e0-84b00b2c9c5d";"Resle Strand";"54,929646333423534";"11,725487321434933";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Guldborgsund";"DK_Coast38";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/vw14jyp5.pdf";""
"2f602dea-ed91-45b0-89e1-7ed82f77e514";"Deaktiveret - Sakskøbing Fjord v. gl. badeanst.";"54,744703260217356";"11,815114084989663";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1990 00.00.00";"05.12.2016 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/4kd4ig3s.pdf";""
"c2caa3b7-995f-493e-8478-7f93b96e7827";"Marielyst, Strandvej.";"54,68935940912241";"11,97049511220583";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Østersøen";"DK_Coast44";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/rcogb5ub.pdf";""
"ed94e3eb-25e0-4b47-a3f4-65701c7a9d70";"Donnemose nord";"-0,0008929171125464152";"4,510369174621149";"";"Guldborgsund Kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.01.1997 00.00.00";"31.12.1998 00.00.00";"False";"";""
"30d987fa-009c-41ca-8301-72de80755cd8";"Høvænge Strand";"54,65934806921427";"11,607144421911691";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1983 00.00.00";"31.12.1996 00.00.00";"False";"";""
"2d847439-a22d-4efc-8882-62f004a3a416";"Nagelsti";"-0,0008929171125464152";"4,510369174621149";"";"Guldborgsund Kommune";"Badevandsstation";"Ukendt";"Mangler";"Mangler";"01.01.1990 00.00.00";"25.03.2009 00.00.00";"False";"";""
"7b56eeca-2017-46dc-b260-58c5ef6f5a24";"Vigsnæs, Vestermark";"54,90019542867429";"11,635466981586216";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1983 00.00.00";"31.12.1996 00.00.00";"False";"";""
"253c5a62-d641-403e-afaa-24f5a60bb6bd";"Slotsbryggen";"54,77319929420635";"11,86248855443833";"";"Guldborgsund Kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"25.03.2009 00.00.00";"";"False";"";""
"c3ff5fb2-b00a-4e62-8638-3045caace9c6";"Gåbense, Gl. Færgegård";"54,94397669384194";"11,880178417504968";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Grønsund";"DK_Coast45";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ewnl35oc.pdf";""
"99e9b1c2-11b2-418e-bc44-2f1f1c6ea7a2";"Stubberup Havn";"54,66435038019894";"11,687150268552504";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Rødsand";"DK_Coast43";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/e4hasd0w.pdf";""
"8dbbb5f7-1f91-49bc-bfee-2f34de26f177";"Hesnæs H. syd";"54,820660865594945";"12,132398521299246";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Østersøen";"DK_Coast44";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/3w35y3gr.pdf";""
"4dd64bf1-09f1-4dc8-99cc-41df6a4c1cd2";"Tunderup Nord";"54,77422487563708";"12,064012274451311";"";"Guldborgsund Kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.01.1997 00.00.00";"";"False";"";""
"1cf2418c-fa3e-456d-8482-3dbe07f4c810";"Stubbekøbing badeanstalt";"54,89153688009564";"12,035482386770601";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"06.01.1991 00.00.00";"31.12.1993 00.00.00";"False";"";""
"ed5f2773-6e59-44c7-aa84-3b601e7c849c";"Guldborg";"54,87443802564387";"11,744270421775607";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Guldborgsund";"DK_Coast38";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ofcitwyk.pdf";""
"7885f112-de21-44ce-8712-1086b8def79a";"Donnemose syd";"-0,0008929171125464152";"4,510369174621149";"";"Guldborgsund Kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.01.1997 00.00.00";"31.12.1998 00.00.00";"False";"";""
"02a1e68b-397c-4394-bc8c-1f395747cc2d";"Sdr. Alslev";"54,75226775603926";"12,037621352689523";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Baltic Sea";"Mangler";"01.01.1987 00.00.00";"02.11.2009 00.00.00";"False";"";""
"e7132c1e-b783-48fe-b682-0def5167e4ef";"Nordre Bådelaug, Kraghave";"54,78244905305591";"11,848427102092115";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Smålandsfarvandet";"2,5";"01.05.2018 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/eqjhkohe.pdf";""
"ca59d807-0e4e-483e-b1aa-a0cfd1697779";"Ore Strand";"54,89255345767447";"12,069782104030775";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Grønsund";"DK_Coast45";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/fvmadmhg.pdf";""
"2b6d4690-ae73-4af4-b64f-a3a3aea629dd";"Vålse Vesterskov";"54,959370588966614";"11,773806975504641";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"06.01.1991 00.00.00";"31.12.1994 00.00.00";"False";"";""
"f0f7950b-1874-4beb-977a-a410d077a01b";"Orupgaardvej";"54,77984603828295";"11,854745670238346";"";"Guldborgsund Kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"25.03.2009 00.00.00";"";"False";"";""
"992a8452-166c-49b4-b1a6-8a268906bf25";"Badeanstalten, Skansen";"54,65256383952473";"11,732948388224205";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Rødsand";"DK_Coast43";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ngv3dzih.pdf";""
"025ad180-6403-4e55-97ad-ba951a7444ca";"Holten Strand";"54,645080319511806";"11,795307238109746";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Rødsand";"DK_Coast43";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/d2dcubte.pdf";""
"54e1b1ba-0d8a-4334-85d1-bc974eeda96f";"Hasselø Plantage";"54,740570336614134";"11,875118638501068";"";"Guldborgsund Kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.01.1990 00.00.00";"25.03.2009 00.00.00";"False";"";""
"b0a187fd-2750-4603-8735-af55e2cbf8d5";"Stubbekøbing camping";"54,893338472418066";"12,025260421278563";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Grønsund";"DK_Coast45";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/j5wdfabu.pdf";""
"fe9d4212-5ba0-4c16-a5a7-ad5dc5d2a40d";"Gedser nord, Solvej";"54,59049622069842";"11,921349424243934";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Rødsand";"DK_Coast43";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/mn44dc31.pdf";""
"74150c5a-a3e3-4a9d-aa12-ad70dedc18a4";"Birkely";"54,6526899717079";"11,740492259033047";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1983 00.00.00";"31.12.1996 00.00.00";"False";"";""
"e64cffcb-af50-4670-88eb-cc27fd985595";"Nordre Bådelaug";"54,78244905305591";"11,848427102092115";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Smålandfarvandet";"2,5";"01.05.2018 00.00.00";"01.03.2018 00.00.00";"False";"";""
"b1b50dfa-965b-4e46-bf72-c9ab61844a0e";"Gedesby Strand";"54,598217848746124";"11,970510417871028";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Østersøen";"DK_Coast44";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/nzmbybte.pdf";""
"8075739b-6d4c-401a-b56b-c8caa09e7b7e";"Tunderupløbet";"54,77496632851123";"12,063135164093197";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1998 00.00.00";"31.12.1999 00.00.00";"False";"";""
"e3ffd356-54b5-4cd9-a63c-c59de00feddc";"Ulslev Strand";"54,74399355244443";"12,033054096911867";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Østersøen";"DK_Coast44";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ckw34352.pdf";""
"516ceeee-38f9-48e0-9802-bdb5cbe307b6";"Sortsø, Skipperbroen";"54,91569750184435";"11,981318725714964";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1983 00.00.00";"01.01.1991 00.00.00";"False";"";""
"b2732bb7-722c-486c-a3f3-d2aca95708f9";"Tunderup syd";"-0,0008929171125464152";"4,510369174621149";"";"Guldborgsund Kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.01.1997 00.00.00";"25.03.2009 00.00.00";"False";"";""
"efed3a4e-860e-4e02-8dc9-e091b4c559be";"Oreby Havn";"54,826781257561095";"11,593060465432421";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.01.1996 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/0jhcqazk.pdf";""
"204774fd-4d88-4130-a7bd-da4ff8e2368f";"Pomle Nakke";"54,8102585393966";"12,12819933460663";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Østersøen";"DK_Coast44";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/345en2gx.pdf";""
"b0dd061e-a487-4a39-a0c1-d82e61c15dc0";"Hasselø v/Brugsen";"54,725193122866735";"11,877151416178986";"";"Guldborgsund Kommune";"Badevandsstation";"Ukendt";"Mangler";"Mangler";"01.01.1983 00.00.00";"01.01.1991 00.00.00";"False";"";""
"f0df9115-8266-4982-8059-e22bc3f5271c";"Bøtø v. p-plads";"54,645896834621986";"11,961710229915285";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Østersøen";"DK_Coast44";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/f1pp5uvf.pdf";""
"2b668dd0-c463-4ae2-a2e8-e739969be694";"Skelby Strand";"54,63186539163481";"11,888671274543672";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Rødsand";"DK_Coast43";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ujvbly0g.pdf";""
"ada8438b-04f0-484b-a461-eda3aa8b0143";"Bruserup Strand";"54,67018669474228";"11,873817125901141";"";"Guldborgsund Kommune";"Badevandsstation";"Ukendt";"Mangler";"Mangler";"01.01.1983 00.00.00";"01.01.1991 00.00.00";"False";"";""
"0e53aa76-9351-4390-82b0-f29c69af7246";"Vigsnæs, Havmosevej";"54,88977585522975";"11,679842127408472";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Guldborgsund";"DK_Coast38";"01.01.1983 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/e3o4voql.pdf";""
"c065392a-89e0-4d31-b2b6-f7007bbbfaca";"Tårs Skovby";"54,85264038507196";"11,627954405211378";"";"Guldborgsund Kommune";"Badevandsstation";"Marin";"Smålandsfarvandet, syd";"DK_Coast34";"01.01.1996 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/4fdjwyzl.pdf";""
"8608d537-b9d2-4b9b-af9b-f885009405e8";"Falsled S f. Mlbæk";"55,136931892402075";"10,159532077663783";"";"Faaborg-Midtfyn kommune";"Badevandsstation";"Marin";"Helnæs Bugt";"DK_Coast87";"06.01.1994 00.00.00";"30.04.2011 00.00.00";"False";"";""
"f1c99d69-5875-4a8f-930f-f0b59bb8a936";"Lyø 50 m Ø f havledn.";"55,050959744511054";"10,157046405190682";"";"Faaborg-Midtfyn kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"01.01.1996 00.00.00";"";"False";"";""
"9b0722df-1342-4566-842a-db42dcf54e15";"Ane's Lagune";"55,31858143079935";"10,523604790566162";"";"Faaborg-Midtfyn kommune";"Badevandsstation";"Ferskvand";"Grusgravsø 5.2";"DK_Lake944";"01.04.2008 00.00.00";"07.04.2016 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/0ms3npid.pdf";""
"f301ab4f-a39c-4cda-b755-de437e357b6f";"Klinten";"55,08746773052928";"10,254771771362378";"";"Faaborg-Midtfyn kommune";"Badevandsstation";"Marin";"Faaborg Fjord";"DK_Coast66";"06.01.1994 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/1s4nsheu.pdf";""
